exp_type_id,experiment_id,sample_id,sample_label,sample_label_long,Line#,Location,Inj#,Type,data_raw,data_corrected,data_units,data_reference,met_id,used_,notes
7,ALEsKOs01,140715_1_OxicEvo04EcoliGlcM9_Broth-2,Evo04_2.1,OxicEvo04EcoliGlc_2.1,4,Vial 2,1,BB  ,18.588,18.588,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_1_OxicEvo04EcoliGlcM9_Broth-3,Evo04_3.1,OxicEvo04EcoliGlc_3.1,5,Vial 3,1,BB  ,18.585,18.585,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_2_OxicEvo04EcoliGlcM9_Broth-1,Evo04_1.2,OxicEvo04EcoliGlc_1.2,6,Vial 4,1,BB  ,18.588,18.588,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_2_OxicEvo04EcoliGlcM9_Broth-2,Evo04_2.2,OxicEvo04EcoliGlc_2.2,7,Vial 5,1,BB  ,18.598,18.598,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_2_OxicEvo04EcoliGlcM9_Broth-3,Evo04_3.2,OxicEvo04EcoliGlc_3.2,8,Vial 6,1,BB  ,18.602,18.602,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_3_OxicEvo04EcoliGlcM9_Broth-1,Evo04_1.3,OxicEvo04EcoliGlc_1.3,9,Vial 7,1,BB  ,18.603,18.603,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_3_OxicEvo04EcoliGlcM9_Broth-2,Evo04_2.3,OxicEvo04EcoliGlc_2.3,10,Vial 8,1,BB  ,18.601,18.601,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_3_OxicEvo04EcoliGlcM9_Broth-3,Evo04_3.3,OxicEvo04EcoliGlc_3.3,11,Vial 9,1,BB  ,18.594,18.594,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_4_OxicEvo04EcoliGlcM9_Broth-1,Evo04_1.4,OxicEvo04EcoliGlc_1.4,12,Vial 10,1,BB  ,18.595,18.595,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_4_OxicEvo04EcoliGlcM9_Broth-2,Evo04_2.4,OxicEvo04EcoliGlc_2.4,13,Vial 11,1,BB  ,18.592,18.592,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_4_OxicEvo04EcoliGlcM9_Broth-3,Evo04_3.4,OxicEvo04EcoliGlc_3.4,14,Vial 12,1,BB  ,18.596,18.596,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_5_OxicEvo04EcoliGlcM9_Broth-1,Evo04_1.5,OxicEvo04EcoliGlc_1.5,15,Vial 13,1,BB  ,18.597,18.597,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_5_OxicEvo04EcoliGlcM9_Broth-2,Evo04_2.5,OxicEvo04EcoliGlc_2.5,16,Vial 14,1,BB  ,18.595,18.595,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_5_OxicEvo04EcoliGlcM9_Broth-3,Evo04_3.5,OxicEvo04EcoliGlc_3.5,17,Vial 15,1,BB  ,18.596,18.596,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-1,Evo04_1.6,OxicEvo04EcoliGlc_1.6,18,Vial 16,1,BB  ,18.595,18.595,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-2,Evo04_2.6,OxicEvo04EcoliGlc_2.6,19,Vial 17,1,BB  ,18.596,18.596,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-3,Evo04_3.6,OxicEvo04EcoliGlc_3.6,20,Vial 18,1,BB  ,18.592,18.592,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_1_OxicEvo04gndEcoliGlcM9_Broth-1,Evo04gnd_1.1,OxicEvo04gndEcoliGlc_1.1,21,Vial 19,1,BB  ,18.585,18.585,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_1_OxicEvo04gndEcoliGlcM9_Broth-2,Evo04gnd_2.1,OxicEvo04gndEcoliGlc_2.1,22,Vial 20,1,BB  ,18.59,18.59,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_1_OxicEvo04gndEcoliGlcM9_Broth-3,Evo04gnd_3.1,OxicEvo04gndEcoliGlc_3.1,23,Vial 21,1,BB  ,18.599,18.599,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_2_OxicEvo04gndEcoliGlcM9_Broth-1,Evo04gnd_1.2,OxicEvo04gndEcoliGlc_1.2,24,Vial 22,1,BB  ,18.601,18.601,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_2_OxicEvo04gndEcoliGlcM9_Broth-2,Evo04gnd_2.2,OxicEvo04gndEcoliGlc_2.2,25,Vial 23,1,BB  ,18.604,18.604,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_2_OxicEvo04gndEcoliGlcM9_Broth-3,Evo04gnd_3.2,OxicEvo04gndEcoliGlc_3.2,26,Vial 24,1,BB  ,18.599,18.599,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_3_OxicEvo04gndEcoliGlcM9_Broth-1,Evo04gnd_1.3,OxicEvo04gndEcoliGlc_1.3,27,Vial 25,1,BB  ,18.591,18.591,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_3_OxicEvo04gndEcoliGlcM9_Broth-2,Evo04gnd_2.3,OxicEvo04gndEcoliGlc_2.3,28,Vial 26,1,BB  ,18.601,18.601,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_3_OxicEvo04gndEcoliGlcM9_Broth-3,Evo04gnd_3.3,OxicEvo04gndEcoliGlc_3.3,29,Vial 27,1,BB  ,18.602,18.602,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_4_OxicEvo04gndEcoliGlcM9_Broth-1,Evo04gnd_1.4,OxicEvo04gndEcoliGlc_1.4,32,Vial 28,1,BB  ,18.603,18.603,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_4_OxicEvo04gndEcoliGlcM9_Broth-2,Evo04gnd_2.4,OxicEvo04gndEcoliGlc_2.4,33,Vial 29,1,BB  ,18.603,18.603,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_4_OxicEvo04gndEcoliGlcM9_Broth-3,Evo04gnd_3.4,OxicEvo04gndEcoliGlc_3.4,34,Vial 30,1,BB  ,18.593,18.593,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-1,Evo04gnd_1.5,OxicEvo04gndEcoliGlc_1.5,35,Vial 31,1,BB  ,18.594,18.594,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-2,Evo04gnd_2.5,OxicEvo04gndEcoliGlc_2.5,36,Vial 32,1,BB  ,18.601,18.601,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-3,Evo04gnd_3.5,OxicEvo04gndEcoliGlc_3.5,37,Vial 33,1,BB  ,18.605,18.605,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-1,Evo04gnd_1.6,OxicEvo04gndEcoliGlc_1.6,38,Vial 34,1,BB  ,18.6,18.6,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-2,Evo04gnd_2.6,OxicEvo04gndEcoliGlc_2.6,39,Vial 35,1,BB  ,18.601,18.601,min,HPLC,ac,TRUE,
7,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-3,Evo04gnd_3.6,OxicEvo04gndEcoliGlc_3.6,40,Vial 36,1,BB  ,18.604,18.604,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_1_OxicEvo04pgiEcoliGlcM9_Broth-1,Evo04pgi_1.1,OxicEvo04pgiEcoliGlc_1.1,41,Vial 37,1,BB  ,18.597,18.597,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_1_OxicEvo04pgiEcoliGlcM9_Broth-2,Evo04pgi_2.1,OxicEvo04pgiEcoliGlc_2.1,42,Vial 38,1,BB  ,18.589,18.589,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_1_OxicEvo04pgiEcoliGlcM9_Broth-3,Evo04pgi_3.1,OxicEvo04pgiEcoliGlc_3.1,43,Vial 39,1,BB  ,18.602,18.602,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_2_OxicEvo04pgiEcoliGlcM9_Broth-1,Evo04pgi_1.2,OxicEvo04pgiEcoliGlc_1.2,44,Vial 40,1,BB  ,18.604,18.604,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_2_OxicEvo04pgiEcoliGlcM9_Broth-2,Evo04pgi_2.2,OxicEvo04pgiEcoliGlc_2.2,45,Vial 41,1,BB  ,18.605,18.605,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_2_OxicEvo04pgiEcoliGlcM9_Broth-3,Evo04pgi_3.2,OxicEvo04pgiEcoliGlc_3.2,46,Vial 42,1,BB  ,18.609,18.609,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_3_OxicEvo04pgiEcoliGlcM9_Broth-1,Evo04pgi_1.3,OxicEvo04pgiEcoliGlc_1.3,47,Vial 43,1,BB  ,18.609,18.609,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_3_OxicEvo04pgiEcoliGlcM9_Broth-2,Evo04pgi_2.3,OxicEvo04pgiEcoliGlc_2.3,48,Vial 44,1,BB  ,18.612,18.612,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_3_OxicEvo04pgiEcoliGlcM9_Broth-3,Evo04pgi_3.3,OxicEvo04pgiEcoliGlc_3.3,49,Vial 45,1,BB  ,18.59,18.59,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_4_OxicEvo04pgiEcoliGlcM9_Broth-1,Evo04pgi_1.4,OxicEvo04pgiEcoliGlc_1.4,50,Vial 46,1,BB  ,18.608,18.608,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_4_OxicEvo04pgiEcoliGlcM9_Broth-2,Evo04pgi_2.4,OxicEvo04pgiEcoliGlc_2.4,51,Vial 47,1,BB  ,18.613,18.613,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_4_OxicEvo04pgiEcoliGlcM9_Broth-3,Evo04pgi_3.4,OxicEvo04pgiEcoliGlc_3.4,52,Vial 48,1,BB  ,18.617,18.617,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_5_OxicEvo04pgiEcoliGlcM9_Broth-1,Evo04pgi_1.5,OxicEvo04pgiEcoliGlc_1.5,53,Vial 49,1,BB  ,18.615,18.615,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_5_OxicEvo04pgiEcoliGlcM9_Broth-2,Evo04pgi_2.5,OxicEvo04pgiEcoliGlc_2.5,54,Vial 50,1,BB  ,18.605,18.605,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_5_OxicEvo04pgiEcoliGlcM9_Broth-3,Evo04pgi_3.5,OxicEvo04pgiEcoliGlc_3.5,55,Vial 51,1,BB  ,18.605,18.605,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_6_OxicEvo04pgiEcoliGlcM9_Broth-1,Evo04pgi_1.6,OxicEvo04pgiEcoliGlc_1.6,56,Vial 52,1,BB  ,18.609,18.609,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_6_OxicEvo04pgiEcoliGlcM9_Broth-2,Evo04pgi_2.6,OxicEvo04pgiEcoliGlc_2.6,57,Vial 53,1,BB  ,18.612,18.612,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_6_OxicEvo04pgiEcoliGlcM9_Broth-3,Evo04pgi_3.6,OxicEvo04pgiEcoliGlc_3.6,58,Vial 54,1,BB  ,18.612,18.612,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_1_OxicEvo04sdhCBEcoliGlcM9_Broth-1,Evo04sdhCB_1.1,OxicEvo04sdhCBEcoliGlc_1.1,61,Vial 55,1,BB  ,18.606,18.606,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_1_OxicEvo04sdhCBEcoliGlcM9_Broth-2,Evo04sdhCB_2.1,OxicEvo04sdhCBEcoliGlc_2.1,62,Vial 56,1,BB  ,18.596,18.596,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_1_OxicEvo04sdhCBEcoliGlcM9_Broth-3,Evo04sdhCB_3.1,OxicEvo04sdhCBEcoliGlc_3.1,63,Vial 57,1,BB  ,18.606,18.606,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_2_OxicEvo04sdhCBEcoliGlcM9_Broth-1,Evo04sdhCB_1.2,OxicEvo04sdhCBEcoliGlc_1.2,64,Vial 58,1,BB  ,18.606,18.606,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_2_OxicEvo04sdhCBEcoliGlcM9_Broth-2,Evo04sdhCB_2.2,OxicEvo04sdhCBEcoliGlc_2.2,65,Vial 59,1,BB  ,18.596,18.596,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_2_OxicEvo04sdhCBEcoliGlcM9_Broth-3,Evo04sdhCB_3.2,OxicEvo04sdhCBEcoliGlc_3.2,66,Vial 60,1,BB  ,18.603,18.603,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_3_OxicEvo04sdhCBEcoliGlcM9_Broth-1,Evo04sdhCB_1.3,OxicEvo04sdhCBEcoliGlc_1.3,67,Vial 61,1,BB  ,18.607,18.607,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_3_OxicEvo04sdhCBEcoliGlcM9_Broth-2,Evo04sdhCB_2.3,OxicEvo04sdhCBEcoliGlc_2.3,68,Vial 62,1,BB  ,18.604,18.604,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_3_OxicEvo04sdhCBEcoliGlcM9_Broth-3,Evo04sdhCB_3.3,OxicEvo04sdhCBEcoliGlc_3.3,69,Vial 63,1,BB  ,18.608,18.608,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_4_OxicEvo04sdhCBEcoliGlcM9_Broth-1,Evo04sdhCB_1.4,OxicEvo04sdhCBEcoliGlc_1.4,70,Vial 64,1,BB  ,18.6,18.6,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_4_OxicEvo04sdhCBEcoliGlcM9_Broth-2,Evo04sdhCB_2.4,OxicEvo04sdhCBEcoliGlc_2.4,71,Vial 65,1,BB  ,18.602,18.602,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_4_OxicEvo04sdhCBEcoliGlcM9_Broth-3,Evo04sdhCB_3.4,OxicEvo04sdhCBEcoliGlc_3.4,72,Vial 66,1,BB  ,18.599,18.599,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-1,Evo04sdhCB_1.5,OxicEvo04sdhCBEcoliGlc_1.5,73,Vial 67,1,BB  ,18.6,18.6,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-2,Evo04sdhCB_2.5,OxicEvo04sdhCBEcoliGlc_2.5,74,Vial 68,1,BB  ,18.6,18.6,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-3,Evo04sdhCB_3.5,OxicEvo04sdhCBEcoliGlc_3.5,75,Vial 69,1,BB  ,18.599,18.599,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-1,Evo04sdhCB_1.6,OxicEvo04sdhCBEcoliGlc_1.6,76,Vial 70,1,BB  ,18.602,18.602,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-2,Evo04sdhCB_2.6,OxicEvo04sdhCBEcoliGlc_2.6,77,Vial 71,1,BB  ,18.601,18.601,min,HPLC,ac,TRUE,
7,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-3,Evo04sdhCB_3.6,OxicEvo04sdhCBEcoliGlc_3.6,78,Vial 72,1,BB  ,18.601,18.601,min,HPLC,ac,TRUE,
7,ALEsKOs01,140717_1_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,Evo04ptsHIcrr_1.1,OxicEvo04ptsHIcrrEcoliGlc_1.1,3,Vial 1,1,VV  ,10.857,10.857,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140717_1_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,Evo04ptsHIcrr_2.1,OxicEvo04ptsHIcrrEcoliGlc_2.1,4,Vial 2,1,VV  ,10.858,10.858,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140717_1_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,Evo04ptsHIcrr_3.1,OxicEvo04ptsHIcrrEcoliGlc_3.1,5,Vial 3,1,VV  ,10.858,10.858,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140717_2_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,Evo04ptsHIcrr_1.2,OxicEvo04ptsHIcrrEcoliGlc_1.2,6,Vial 4,1,VV  ,10.858,10.858,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140717_2_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,Evo04ptsHIcrr_2.2,OxicEvo04ptsHIcrrEcoliGlc_2.2,7,Vial 5,1,VV  ,10.858,10.858,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140717_2_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,Evo04ptsHIcrr_3.2,OxicEvo04ptsHIcrrEcoliGlc_3.2,8,Vial 6,1,VV  ,10.858,10.858,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_3_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,Evo04ptsHIcrr_1.3,OxicEvo04ptsHIcrrEcoliGlc_1.3,9,Vial 7,1,VV  ,10.86,10.86,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_3_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,Evo04ptsHIcrr_2.3,OxicEvo04ptsHIcrrEcoliGlc_2.3,10,Vial 8,1,VB  ,10.86,10.86,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_3_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,Evo04ptsHIcrr_3.3,OxicEvo04ptsHIcrrEcoliGlc_3.3,11,Vial 9,1,VV  ,10.857,10.857,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_4_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,Evo04ptsHIcrr_1.4,OxicEvo04ptsHIcrrEcoliGlc_1.4,12,Vial 10,1,VV  ,10.858,10.858,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_4_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,Evo04ptsHIcrr_2.4,OxicEvo04ptsHIcrrEcoliGlc_2.4,13,Vial 11,1,VV  ,10.857,10.857,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_4_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,Evo04ptsHIcrr_3.4,OxicEvo04ptsHIcrrEcoliGlc_3.4,14,Vial 12,1,VV  ,10.858,10.858,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_5_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,Evo04ptsHIcrr_1.5,OxicEvo04ptsHIcrrEcoliGlc_1.5,15,Vial 13,1,VV  ,10.857,10.857,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_5_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,Evo04ptsHIcrr_2.5,OxicEvo04ptsHIcrrEcoliGlc_2.5,16,Vial 14,1,VV  ,10.855,10.855,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_5_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,Evo04ptsHIcrr_3.5,OxicEvo04ptsHIcrrEcoliGlc_3.5,17,Vial 15,1,VV  ,10.858,10.858,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,Evo04ptsHIcrr_1.6,OxicEvo04ptsHIcrrEcoliGlc_1.6,18,Vial 16,1,VV  ,10.857,10.857,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,Evo04ptsHIcrr_2.6,OxicEvo04ptsHIcrrEcoliGlc_2.6,19,Vial 17,1,VB  ,10.859,10.859,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,Evo04ptsHIcrr_3.6,OxicEvo04ptsHIcrrEcoliGlc_3.6,20,Vial 18,1,VV  ,10.856,10.856,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_1_OxicEvo04tpiAEcoliGlcM9_Broth-1,Evo04tpiA_1.1,OxicEvo04tpiAEcoliGlc_1.1,21,Vial 19,1,VB  ,10.854,10.854,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_1_OxicEvo04tpiAEcoliGlcM9_Broth-2,Evo04tpiA_2.1,OxicEvo04tpiAEcoliGlc_2.1,22,Vial 20,1,VB  ,10.854,10.854,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_1_OxicEvo04tpiAEcoliGlcM9_Broth-3,Evo04tpiA_3.1,OxicEvo04tpiAEcoliGlc_3.1,23,Vial 21,1,VB  ,10.853,10.853,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_2_OxicEvo04tpiAEcoliGlcM9_Broth-1,Evo04tpiA_1.2,OxicEvo04tpiAEcoliGlc_1.2,24,Vial 22,1,VB  ,10.85,10.85,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_2_OxicEvo04tpiAEcoliGlcM9_Broth-2,Evo04tpiA_2.2,OxicEvo04tpiAEcoliGlc_2.2,25,Vial 23,1,VB  ,10.86,10.86,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_2_OxicEvo04tpiAEcoliGlcM9_Broth-3,Evo04tpiA_3.2,OxicEvo04tpiAEcoliGlc_3.2,26,Vial 24,1,VB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-1,Evo04tpiA_1.3,OxicEvo04tpiAEcoliGlc_1.3,27,Vial 25,1,VB  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-2,Evo04tpiA_2.3,OxicEvo04tpiAEcoliGlc_2.3,28,Vial 26,1,VB  ,10.867,10.867,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-3,Evo04tpiA_3.3,OxicEvo04tpiAEcoliGlc_3.3,29,Vial 27,1,VB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-1,Evo04tpiA_1.4,OxicEvo04tpiAEcoliGlc_1.4,32,Vial 28,1,VB  ,10.867,10.867,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-2,Evo04tpiA_2.4,OxicEvo04tpiAEcoliGlc_2.4,33,Vial 29,1,VB  ,10.878,10.878,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-3,Evo04tpiA_3.4,OxicEvo04tpiAEcoliGlc_3.4,34,Vial 30,1,VB  ,10.867,10.867,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-1,Evo04tpiA_1.5,OxicEvo04tpiAEcoliGlc_1.5,35,Vial 31,1,VB  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-2,Evo04tpiA_2.5,OxicEvo04tpiAEcoliGlc_2.5,36,Vial 32,1,VB  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-3,Evo04tpiA_3.5,OxicEvo04tpiAEcoliGlc_3.5,37,Vial 33,1,VB  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_1_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,Evo04pgiEvo01EP_1.1,OxicEvo04pgiEvo01EPEcoliGlc_1.1,38,Vial 34,1,VV  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_1_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,Evo04pgiEvo01EP_2.1,OxicEvo04pgiEvo01EPEcoliGlc_2.1,39,Vial 35,1,VV  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_1_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,Evo04pgiEvo01EP_3.1,OxicEvo04pgiEvo01EPEcoliGlc_3.1,40,Vial 36,1,VV  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_2_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,Evo04pgiEvo01EP_1.2,OxicEvo04pgiEvo01EPEcoliGlc_1.2,41,Vial 37,1,VB  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_2_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,Evo04pgiEvo01EP_2.2,OxicEvo04pgiEvo01EPEcoliGlc_2.2,42,Vial 38,1,VB  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_2_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,Evo04pgiEvo01EP_3.2,OxicEvo04pgiEvo01EPEcoliGlc_3.2,43,Vial 39,1,VB  ,10.864,10.864,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_3_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,Evo04pgiEvo01EP_1.3,OxicEvo04pgiEvo01EPEcoliGlc_1.3,44,Vial 40,1,VB  ,10.863,10.863,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_3_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,Evo04pgiEvo01EP_2.3,OxicEvo04pgiEvo01EPEcoliGlc_2.3,45,Vial 41,1,VB  ,10.863,10.863,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_3_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,Evo04pgiEvo01EP_3.3,OxicEvo04pgiEvo01EPEcoliGlc_3.3,46,Vial 42,1,VB  ,10.863,10.863,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_4_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,Evo04pgiEvo01EP_1.4,OxicEvo04pgiEvo01EPEcoliGlc_1.4,47,Vial 43,1,VB  ,10.863,10.863,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_4_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,Evo04pgiEvo01EP_2.4,OxicEvo04pgiEvo01EPEcoliGlc_2.4,48,Vial 44,1,VB  ,10.863,10.863,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140728_4_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,Evo04pgiEvo01EP_3.4,OxicEvo04pgiEvo01EPEcoliGlc_3.4,49,Vial 45,1,VB  ,10.863,10.863,min,HPLC,glc-D,TRUE,
