experiment_id,experiment_type,experiment_type_name,used_,comment_,growth_rate,growth_rate_r2,growth_rate_units,date_and_time,time_hrs,sample_name_short,time_point,sample_label,data_raw,data_corrected,data_type,data_type_units,data_type_reference
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:11,1004199.2,OxicEvo04pgiEvo01J01EcoliGlc_Broth-3,,pgi_1_1B3,0.314,0.314,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:50,1004199.84,OxicEvo04pgiEvo01J01EcoliGlc_Broth-3,,pgi_1_1B3,0.42,0.42,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 16:33,1004200.56,OxicEvo04pgiEvo01J01EcoliGlc_Broth-3,,pgi_1_1B3,0.456,0.456,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 17:13,1004201.23,OxicEvo04pgiEvo01J01EcoliGlc_Broth-3,,pgi_1_1B3,0.62,0.62,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 17:40,1004201.68,OxicEvo04pgiEvo01J01EcoliGlc_Broth-3,,pgi_1_1B3,0.785,0.785,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.385034061,0.944976632,,7/21/2014 18:00,1004202,OxicEvo04pgiEvo01J01EcoliGlc_Broth-3,0,pgi_1_1B3,0.94,0.94,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 14:34,1004198.58,OxicEvo04pgiEvo01J02EcoliGlc_Broth-1,,pgi_1_2B1,0.242,0.242,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:13,1004199.22,OxicEvo04pgiEvo01J02EcoliGlc_Broth-1,,pgi_1_2B1,0.308,0.308,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:51,1004199.87,OxicEvo04pgiEvo01J02EcoliGlc_Broth-1,,pgi_1_2B1,0.426,0.426,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 16:34,1004200.58,OxicEvo04pgiEvo01J02EcoliGlc_Broth-1,,pgi_1_2B1,0.644,0.644,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 17:15,1004201.25,OxicEvo04pgiEvo01J02EcoliGlc_Broth-1,,pgi_1_2B1,1,1,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.578744419,0.997778869,,7/21/2014 17:27,1004201.45,OxicEvo04pgiEvo01J02EcoliGlc_Broth-1,0,pgi_1_2B1,1.09,1.09,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 14:36,1004198.6,OxicEvo04pgiEvo01J02EcoliGlc_Broth-2,,pgi_1_2B2,0.25,0.25,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:14,1004199.24,OxicEvo04pgiEvo01J02EcoliGlc_Broth-2,,pgi_1_2B2,0.318,0.318,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:53,1004199.89,OxicEvo04pgiEvo01J02EcoliGlc_Broth-2,,pgi_1_2B2,0.446,0.446,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 16:36,1004200.61,OxicEvo04pgiEvo01J02EcoliGlc_Broth-2,,pgi_1_2B2,0.48,0.48,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 17:16,1004201.27,OxicEvo04pgiEvo01J02EcoliGlc_Broth-2,,pgi_1_2B2,0.675,0.675,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.360425267,0.961470394,,7/21/2014 17:27,1004201.45,OxicEvo04pgiEvo01J02EcoliGlc_Broth-2,0,pgi_1_2B2,0.72,0.72,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 14:37,1004198.62,OxicEvo04pgiEvo01J02EcoliGlc_Broth-3,,pgi_1_2B3,0.418,0.418,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:15,1004199.27,OxicEvo04pgiEvo01J02EcoliGlc_Broth-3,,pgi_1_2B3,0.584,0.584,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 15:54,1004199.91,OxicEvo04pgiEvo01J02EcoliGlc_Broth-3,,pgi_1_2B3,0.81,0.81,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 16:37,1004200.63,OxicEvo04pgiEvo01J02EcoliGlc_Broth-3,,pgi_1_2B3,1.148,1.148,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.526758109,0.995258893,,7/21/2014 16:40,1004200.67,OxicEvo04pgiEvo01J02EcoliGlc_Broth-3,0,pgi_1_2B3,1.28,1.28,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 17:57,1004105.96,OxicEvo04ptsHIcrrEcoliGlc_Broth-1,,pts_1,0.084,0.084,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 17:38,1004105.64,OxicEvo04ptsHIcrrEcoliGlc_Broth-2,,pts_2,0.092,0.092,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,Possible biphasic growth,,,,7/17/2014 17:41,1004105.69,OxicEvo04ptsHIcrrEcoliGlc_Broth-3,,pts_3,0.101,0.101,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 11:49,1004195.82,OxicEvo04tpiAEcoliGlc_Broth-1,,tpi_1,1.37,1.37,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 12:21,1004196.35,OxicEvo04tpiAEcoliGlc_Broth-1,,tpi_1,1.535,1.535,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.18493529,0.993138369,,7/21/2014 12:56,1004196.93,OxicEvo04tpiAEcoliGlc_Broth-1,,tpi_1,1.685,1.685,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 11:49,1004195.82,OxicEvo04tpiAEcoliGlc_Broth-2,,tpi_2,1.41,1.41,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,7/21/2014 12:21,1004196.35,OxicEvo04tpiAEcoliGlc_Broth-2,,tpi_2,1.565,1.565,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.185607462,0.999152553,,7/21/2014 12:56,1004196.93,OxicEvo04tpiAEcoliGlc_Broth-2,,tpi_2,1.735,1.735,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 11:49,1004195.82,OxicEvo04tpiAEcoliGlc_Broth-3,,tpi_3,1.44,1.44,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,,,,7/21/2014 12:21,1004196.35,OxicEvo04tpiAEcoliGlc_Broth-3,,tpi_3,1.575,1.575,biomass,OD600,spectrophotometer
Quantification_ALEsKOs01,6,Phenomics_growthRate,FALSE,,0.166877312,0.999986088,,7/21/2014 12:56,1004196.93,OxicEvo04tpiAEcoliGlc_Broth-3,,tpi_3,1.735,1.735,biomass,OD600,spectrophotometer
