id,experiment_id,sample_id,met_id,data_raw,data_corrected,data_units,data_reference,used_,comment_
1432,ALEsKOs01,140718_5_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,glc-D,10.858,10.858,min,HPLC,TRUE,
1433,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,glc-D,10.857,10.857,min,HPLC,FALSE,
1434,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,glc-D,10.859,10.859,min,HPLC,FALSE,
1435,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,glc-D,10.856,10.856,min,HPLC,FALSE,
1436,ALEsKOs01,140721_1_OxicEvo04tpiAEcoliGlcM9_Broth-1,glc-D,10.854,10.854,min,HPLC,FALSE,
1437,ALEsKOs01,140721_1_OxicEvo04tpiAEcoliGlcM9_Broth-2,glc-D,10.854,10.854,min,HPLC,TRUE,
1438,ALEsKOs01,140721_1_OxicEvo04tpiAEcoliGlcM9_Broth-3,glc-D,10.853,10.853,min,HPLC,TRUE,
1439,ALEsKOs01,140721_2_OxicEvo04tpiAEcoliGlcM9_Broth-1,glc-D,10.85,10.85,min,HPLC,TRUE,
1440,ALEsKOs01,140721_2_OxicEvo04tpiAEcoliGlcM9_Broth-2,glc-D,10.86,10.86,min,HPLC,TRUE,
1441,ALEsKOs01,140721_2_OxicEvo04tpiAEcoliGlcM9_Broth-3,glc-D,10.868,10.868,min,HPLC,TRUE,
1442,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-1,glc-D,10.866,10.866,min,HPLC,TRUE,
1443,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-2,glc-D,10.867,10.867,min,HPLC,TRUE,
1444,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-3,glc-D,10.868,10.868,min,HPLC,TRUE,
1445,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-1,glc-D,10.867,10.867,min,HPLC,TRUE,
1446,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-2,glc-D,10.878,10.878,min,HPLC,TRUE,
1447,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-3,glc-D,10.867,10.867,min,HPLC,TRUE,
1448,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-1,glc-D,10.865,10.865,min,HPLC,TRUE,
1449,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-2,glc-D,10.865,10.865,min,HPLC,TRUE,
1450,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-3,glc-D,10.866,10.866,min,HPLC,TRUE,
1451,ALEsKOs01,140728_1_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,glc-D,10.866,10.866,min,HPLC,TRUE,
1452,ALEsKOs01,140728_1_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,glc-D,10.866,10.866,min,HPLC,TRUE,
1453,ALEsKOs01,140728_1_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,glc-D,10.868,10.868,min,HPLC,TRUE,
1454,ALEsKOs01,140728_2_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,glc-D,10.865,10.865,min,HPLC,TRUE,
1455,ALEsKOs01,140728_2_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,glc-D,10.865,10.865,min,HPLC,TRUE,
1456,ALEsKOs01,140728_2_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,glc-D,10.864,10.864,min,HPLC,TRUE,
1457,ALEsKOs01,140728_3_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,glc-D,10.863,10.863,min,HPLC,TRUE,
1458,ALEsKOs01,140728_3_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,glc-D,10.863,10.863,min,HPLC,TRUE,
1459,ALEsKOs01,140728_3_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,glc-D,10.863,10.863,min,HPLC,TRUE,
1460,ALEsKOs01,140728_4_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,glc-D,10.863,10.863,min,HPLC,TRUE,
1461,ALEsKOs01,140728_4_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,glc-D,10.863,10.863,min,HPLC,TRUE,
1462,ALEsKOs01,140728_4_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,glc-D,10.863,10.863,min,HPLC,TRUE,
1463,ALEsKOs01,140728_5_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,glc-D,10.863,10.863,min,HPLC,TRUE,
1464,ALEsKOs01,140728_5_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,glc-D,10.863,10.863,min,HPLC,TRUE,
1465,ALEsKOs01,140728_5_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,glc-D,10.863,10.863,min,HPLC,TRUE,
1466,ALEsKOs01,140728_6_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,glc-D,10.863,10.863,min,HPLC,TRUE,
1467,ALEsKOs01,140728_6_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,glc-D,10.862,10.862,min,HPLC,TRUE,
1468,ALEsKOs01,140728_6_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,glc-D,10.863,10.863,min,HPLC,TRUE,
1469,ALEsKOs01,140728_1_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-1,glc-D,10.862,10.862,min,HPLC,FALSE,
1470,ALEsKOs01,140728_1_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-2,glc-D,10.862,10.862,min,HPLC,FALSE,
1471,ALEsKOs01,140728_1_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-3,glc-D,10.862,10.862,min,HPLC,FALSE,
1472,ALEsKOs01,140728_2_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-1,glc-D,10.862,10.862,min,HPLC,TRUE,
1473,ALEsKOs01,140728_2_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-2,glc-D,10.863,10.863,min,HPLC,TRUE,
1474,ALEsKOs01,140728_2_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-3,glc-D,10.864,10.864,min,HPLC,TRUE,
1475,ALEsKOs01,140728_3_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-1,glc-D,10.864,10.864,min,HPLC,TRUE,
1476,ALEsKOs01,140728_3_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-2,glc-D,10.866,10.866,min,HPLC,TRUE,
1477,ALEsKOs01,140728_3_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-3,glc-D,10.866,10.866,min,HPLC,TRUE,
1478,ALEsKOs01,140728_4_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-1,glc-D,10.866,10.866,min,HPLC,TRUE,
1479,ALEsKOs01,140728_4_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-2,glc-D,10.866,10.866,min,HPLC,TRUE,
1480,ALEsKOs01,140728_4_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-3,glc-D,10.867,10.867,min,HPLC,TRUE,
1481,ALEsKOs01,140728_5_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-1,glc-D,10.866,10.866,min,HPLC,TRUE,
1482,ALEsKOs01,140728_5_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-2,glc-D,10.865,10.865,min,HPLC,TRUE,
1483,ALEsKOs01,140728_5_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-3,glc-D,10.867,10.867,min,HPLC,TRUE,
1484,ALEsKOs01,140728_6_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-1,glc-D,10.866,10.866,min,HPLC,TRUE,
1485,ALEsKOs01,140728_6_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-2,glc-D,10.867,10.867,min,HPLC,TRUE,
1486,ALEsKOs01,140728_6_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-3,glc-D,10.866,10.866,min,HPLC,TRUE,
1487,ALEsKOs01,140730_1_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,glc-D,10.867,10.867,min,HPLC,FALSE,
1488,ALEsKOs01,140730_1_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,glc-D,10.867,10.867,min,HPLC,TRUE,
1489,ALEsKOs01,140730_1_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,glc-D,10.867,10.867,min,HPLC,FALSE,
1490,ALEsKOs01,140730_2_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,glc-D,10.866,10.866,min,HPLC,TRUE,
1491,ALEsKOs01,140730_2_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,glc-D,10.866,10.866,min,HPLC,TRUE,
1492,ALEsKOs01,140730_2_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,glc-D,10.867,10.867,min,HPLC,TRUE,
1493,ALEsKOs01,140730_3_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,glc-D,10.866,10.866,min,HPLC,TRUE,
1494,ALEsKOs01,140730_3_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,glc-D,10.864,10.864,min,HPLC,TRUE,
1495,ALEsKOs01,140730_3_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,glc-D,10.863,10.863,min,HPLC,TRUE,
1496,ALEsKOs01,140717_1_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,pyr,11.811,11.811,min,HPLC,FALSE,
1497,ALEsKOs01,140717_1_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,pyr,11.809,11.809,min,HPLC,FALSE,
1498,ALEsKOs01,140717_1_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,pyr,11.806,11.806,min,HPLC,FALSE,
1499,ALEsKOs01,140717_2_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,pyr,11.804,11.804,min,HPLC,FALSE,
1500,ALEsKOs01,140717_2_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,pyr,11.809,11.809,min,HPLC,FALSE,
1501,ALEsKOs01,140717_2_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,pyr,11.814,11.814,min,HPLC,FALSE,
1502,ALEsKOs01,140718_3_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,pyr,11.807,11.807,min,HPLC,FALSE,
1503,ALEsKOs01,140718_3_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,pyr,11.804,11.804,min,HPLC,FALSE,
1504,ALEsKOs01,140718_4_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,pyr,11.813,11.813,min,HPLC,FALSE,
1505,ALEsKOs01,140718_4_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,pyr,11.799,11.799,min,HPLC,FALSE,
1506,ALEsKOs01,140718_4_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,pyr,11.809,11.809,min,HPLC,FALSE,
1507,ALEsKOs01,140718_5_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,pyr,11.807,11.807,min,HPLC,FALSE,
1508,ALEsKOs01,140718_5_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,pyr,11.799,11.799,min,HPLC,FALSE,
1509,ALEsKOs01,140718_5_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,pyr,11.804,11.804,min,HPLC,FALSE,
1510,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,pyr,11.817,11.817,min,HPLC,FALSE,
1511,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,pyr,11.818,11.818,min,HPLC,FALSE,
1512,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,pyr,11.81,11.81,min,HPLC,FALSE,
1513,ALEsKOs01,140728_1_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,pyr,11.811,11.811,min,HPLC,FALSE,
1514,ALEsKOs01,140728_1_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,pyr,11.816,11.816,min,HPLC,FALSE,
1515,ALEsKOs01,140728_1_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,pyr,11.812,11.812,min,HPLC,FALSE,
1516,ALEsKOs01,140730_1_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,pyr,11.817,11.817,min,HPLC,FALSE,
1517,ALEsKOs01,140721_1_OxicEvo04tpiAEcoliGlcM9_Broth-1,succ,14.391,14.391,min,HPLC,FALSE,
1518,ALEsKOs01,140721_1_OxicEvo04tpiAEcoliGlcM9_Broth-2,succ,14.385,14.385,min,HPLC,FALSE,
1519,ALEsKOs01,140721_1_OxicEvo04tpiAEcoliGlcM9_Broth-3,succ,14.378,14.378,min,HPLC,FALSE,
1520,ALEsKOs01,140721_2_OxicEvo04tpiAEcoliGlcM9_Broth-1,succ,14.372,14.372,min,HPLC,FALSE,
1521,ALEsKOs01,140721_2_OxicEvo04tpiAEcoliGlcM9_Broth-2,succ,14.397,14.397,min,HPLC,FALSE,
1522,ALEsKOs01,140721_2_OxicEvo04tpiAEcoliGlcM9_Broth-3,succ,14.401,14.401,min,HPLC,FALSE,
1523,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-1,succ,14.397,14.397,min,HPLC,FALSE,
1524,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-2,succ,14.399,14.399,min,HPLC,FALSE,
1525,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-3,succ,14.39,14.39,min,HPLC,FALSE,
1526,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-1,succ,14.396,14.396,min,HPLC,FALSE,
1527,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-2,succ,14.408,14.408,min,HPLC,FALSE,
1528,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-3,succ,14.398,14.398,min,HPLC,FALSE,
1529,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-1,succ,14.393,14.393,min,HPLC,FALSE,
1530,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-2,succ,14.405,14.405,min,HPLC,FALSE,
1531,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-3,succ,14.386,14.386,min,HPLC,FALSE,
1532,ALEsKOs01,140728_6_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,glyc,16.188,16.188,min,HPLC,FALSE,
1533,ALEsKOs01,140728_6_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,glyc,16.194,16.194,min,HPLC,FALSE,
1534,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-1,for,17.065,17.065,min,HPLC,FALSE,
1535,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-2,for,17.076,17.076,min,HPLC,FALSE,
1536,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-3,for,17.077,17.077,min,HPLC,FALSE,
1540,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-3,ac,18.596,18.596,min,HPLC,TRUE,
1541,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-1,ac,18.613,18.613,min,HPLC,TRUE,
1542,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-2,ac,18.617,18.617,min,HPLC,TRUE,
1543,ALEsKOs01,140721_3_OxicEvo04tpiAEcoliGlcM9_Broth-3,ac,18.62,18.62,min,HPLC,TRUE,
1544,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-1,ac,18.613,18.613,min,HPLC,TRUE,
1545,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-2,ac,18.627,18.627,min,HPLC,TRUE,
1538,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-1,ac,18.598,18.598,min,HPLC,FALSE,
1539,ALEsKOs01,140718_6_OxicEvo04ptsHIcrrEcoliGlcM9_Broth-2,ac,18.595,18.595,min,HPLC,FALSE,
1546,ALEsKOs01,140721_4_OxicEvo04tpiAEcoliGlcM9_Broth-3,ac,18.616,18.616,min,HPLC,TRUE,
1547,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-1,ac,18.614,18.614,min,HPLC,TRUE,
1548,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-2,ac,18.614,18.614,min,HPLC,TRUE,
1549,ALEsKOs01,140721_5_OxicEvo04tpiAEcoliGlcM9_Broth-3,ac,18.616,18.616,min,HPLC,TRUE,
1550,ALEsKOs01,140728_3_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,ac,18.614,18.614,min,HPLC,FALSE,
1551,ALEsKOs01,140728_4_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,ac,18.596,18.596,min,HPLC,FALSE,
1552,ALEsKOs01,140728_4_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,ac,18.605,18.605,min,HPLC,FALSE,
1553,ALEsKOs01,140728_4_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,ac,18.604,18.604,min,HPLC,FALSE,
1554,ALEsKOs01,140728_5_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,ac,18.619,18.619,min,HPLC,FALSE,
1555,ALEsKOs01,140728_5_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,ac,18.614,18.614,min,HPLC,FALSE,
1556,ALEsKOs01,140728_3_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-1,ac,18.597,18.597,min,HPLC,FALSE,
1557,ALEsKOs01,140728_4_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-1,ac,18.59,18.59,min,HPLC,FALSE,
1558,ALEsKOs01,140728_4_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-2,ac,18.631,18.631,min,HPLC,FALSE,
1559,ALEsKOs01,140730_3_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,ac,18.619,18.619,min,HPLC,TRUE,
1560,ALEsKOs01,140730_3_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,ac,18.607,18.607,min,HPLC,TRUE,
1561,ALEsKOs01,140730_3_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,ac,18.607,18.607,min,HPLC,TRUE,
1562,ALEsKOs01,140730_4_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,glc-D,10.859,10.859,min,HPLC,TRUE,
1563,ALEsKOs01,140730_4_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,glc-D,10.858,10.858,min,HPLC,TRUE,
1564,ALEsKOs01,140730_4_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,glc-D,10.859,10.859,min,HPLC,TRUE,
1565,ALEsKOs01,140730_5_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,glc-D,10.859,10.859,min,HPLC,TRUE,
1566,ALEsKOs01,140730_5_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,glc-D,10.86,10.86,min,HPLC,TRUE,
1567,ALEsKOs01,140730_5_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,glc-D,10.86,10.86,min,HPLC,TRUE,
1568,ALEsKOs01,140730_6_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,glc-D,10.861,10.861,min,HPLC,TRUE,
1569,ALEsKOs01,140730_6_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,glc-D,10.858,10.858,min,HPLC,TRUE,
1570,ALEsKOs01,140730_6_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,glc-D,10.859,10.859,min,HPLC,TRUE,
1571,ALEsKOs01,140730_1_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-1,glc-D,10.86,10.86,min,HPLC,TRUE,
1572,ALEsKOs01,140730_1_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-2,glc-D,10.858,10.858,min,HPLC,TRUE,
1573,ALEsKOs01,140730_1_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-3,glc-D,10.859,10.859,min,HPLC,TRUE,
1574,ALEsKOs01,140730_2_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-1,glc-D,10.858,10.858,min,HPLC,TRUE,
1575,ALEsKOs01,140730_2_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-2,glc-D,10.862,10.862,min,HPLC,TRUE,
1576,ALEsKOs01,140730_2_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-3,glc-D,10.861,10.861,min,HPLC,TRUE,
1577,ALEsKOs01,140730_3_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-1,glc-D,10.862,10.862,min,HPLC,TRUE,
1578,ALEsKOs01,140730_3_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-2,glc-D,10.863,10.863,min,HPLC,TRUE,
1579,ALEsKOs01,140730_3_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-3,glc-D,10.863,10.863,min,HPLC,TRUE,
1580,ALEsKOs01,140730_4_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-1,glc-D,10.864,10.864,min,HPLC,TRUE,
1581,ALEsKOs01,140730_4_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-2,glc-D,10.863,10.863,min,HPLC,TRUE,
1582,ALEsKOs01,140730_4_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-3,glc-D,10.865,10.865,min,HPLC,TRUE,
1583,ALEsKOs01,140730_5_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-1,glc-D,10.864,10.864,min,HPLC,TRUE,
1584,ALEsKOs01,140730_5_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-2,glc-D,10.865,10.865,min,HPLC,TRUE,
1585,ALEsKOs01,140730_5_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-3,glc-D,10.866,10.866,min,HPLC,TRUE,
1586,ALEsKOs01,140730_6_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-1,glc-D,10.865,10.865,min,HPLC,TRUE,
1587,ALEsKOs01,140730_6_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-2,glc-D,10.865,10.865,min,HPLC,TRUE,
1588,ALEsKOs01,140730_6_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-3,glc-D,10.865,10.865,min,HPLC,TRUE,
1589,ALEsKOs01,140731_1_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-1,glc-D,10.865,10.865,min,HPLC,FALSE,
1590,ALEsKOs01,140731_1_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-2,glc-D,10.865,10.865,min,HPLC,TRUE,
1591,ALEsKOs01,140731_1_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-3,glc-D,10.866,10.866,min,HPLC,FALSE,
1592,ALEsKOs01,140731_2_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-1,glc-D,10.866,10.866,min,HPLC,TRUE,
1593,ALEsKOs01,140731_2_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-2,glc-D,10.865,10.865,min,HPLC,TRUE,
1594,ALEsKOs01,140731_2_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-3,glc-D,10.863,10.863,min,HPLC,TRUE,
1595,ALEsKOs01,140731_3_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-1,glc-D,10.862,10.862,min,HPLC,TRUE,
1596,ALEsKOs01,140731_3_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-2,glc-D,10.861,10.861,min,HPLC,TRUE,
1597,ALEsKOs01,140731_3_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-3,glc-D,10.86,10.86,min,HPLC,TRUE,
1598,ALEsKOs01,140731_4_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-1,glc-D,10.86,10.86,min,HPLC,TRUE,
1599,ALEsKOs01,140731_4_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-2,glc-D,10.86,10.86,min,HPLC,TRUE,
1600,ALEsKOs01,140731_4_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-3,glc-D,10.86,10.86,min,HPLC,TRUE,
1601,ALEsKOs01,140731_5_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-1,glc-D,10.86,10.86,min,HPLC,TRUE,
1602,ALEsKOs01,140731_5_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-2,glc-D,10.86,10.86,min,HPLC,TRUE,
1603,ALEsKOs01,140731_5_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-3,glc-D,10.86,10.86,min,HPLC,TRUE,
1604,ALEsKOs01,140731_6_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-1,glc-D,10.86,10.86,min,HPLC,TRUE,
1605,ALEsKOs01,140731_6_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-2,glc-D,10.86,10.86,min,HPLC,TRUE,
1606,ALEsKOs01,140731_6_OxicEvo04pgiEvo05EPEcoliGlcM9_Broth-3,glc-D,10.861,10.861,min,HPLC,TRUE,
1607,ALEsKOs01,140730_4_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,ac,18.611,18.611,min,HPLC,TRUE,
1608,ALEsKOs01,140730_4_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,ac,18.608,18.608,min,HPLC,TRUE,
1609,ALEsKOs01,140730_4_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,ac,18.6,18.6,min,HPLC,TRUE,
1610,ALEsKOs01,140730_5_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,ac,18.599,18.599,min,HPLC,TRUE,
1611,ALEsKOs01,140730_5_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,ac,18.601,18.601,min,HPLC,FALSE,
1612,ALEsKOs01,140730_5_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,ac,18.601,18.601,min,HPLC,TRUE,
1613,ALEsKOs01,140730_6_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,ac,18.609,18.609,min,HPLC,FALSE,
1614,ALEsKOs01,140730_6_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,ac,18.6,18.6,min,HPLC,FALSE,
1615,ALEsKOs01,140730_6_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,ac,18.621,18.621,min,HPLC,FALSE,
1616,ALEsKOs01,140730_2_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-1,ac,18.609,18.609,min,HPLC,FALSE,
1617,ALEsKOs01,140730_2_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-2,ac,18.605,18.605,min,HPLC,FALSE,
1618,ALEsKOs01,140730_2_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-3,ac,18.622,18.622,min,HPLC,FALSE,
1619,ALEsKOs01,140730_3_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-1,ac,18.607,18.607,min,HPLC,TRUE,
1620,ALEsKOs01,140730_3_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-2,ac,18.61,18.61,min,HPLC,TRUE,
1621,ALEsKOs01,140730_3_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-3,ac,18.61,18.61,min,HPLC,TRUE,
1622,ALEsKOs01,140730_4_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-1,ac,18.613,18.613,min,HPLC,TRUE,
1623,ALEsKOs01,140730_4_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-2,ac,18.615,18.615,min,HPLC,TRUE,
